-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.020076;-0.0089727
-0.018409;-0.0089727
-0.016742;-0.0089727
-0.016742;-0.0089727
-0.016742;-0.0089727
-0.016742;-0.0089727
-0.016742;-0.0089727
-0.016742;0.014361
-0.016742;-0.002306
-0.016742;-0.0089727
-0.016742;-0.0089727
-0.016742;-0.010639
-0.016742;-0.012306
-0.016742;-0.012306
-0.016742;-0.012306
-0.015076;-0.012306
-0.015076;-0.015639
-0.015076;-0.015639
-0.015076;-0.015639
-0.015076;-0.015639
-0.013409;-0.017306
-0.013409;-0.020639
-0.013409;-0.030639
-0.013409;-0.032306
-0.013409;-0.032306
-0.013409;-0.032306
-0.010076;-0.032306
-0.0067423;-0.032306
-0.0067423;-0.032306
-0.0050757;-0.032306
-0.0050757;-0.032306
-0.0050757;-0.032306
-0.003409;-0.027306
-7.5656e-05;-0.025639
0.0032577;-0.023973
0.006591;-0.023973
0.006591;-0.020639
0.0082577;-0.017306
0.0082577;-0.013973
0.0099243;-0.010639
0.0099243;-0.007306
0.0099243;-0.0056393
0.0099243;-0.0056393
0.0099243;-0.0056393
0.0082577;-0.0039727
0.006591;-0.002306
0.0032577;-0.00063933
-7.5656e-05;0.0010273
-0.0067423;0.0010273
-0.011742;0.0010273
-0.016742;-0.00063933
-0.021742;-0.00063933
-0.031742;-0.002306
-0.041742;-0.0039727
-0.051742;-0.0039727
-0.060076;-0.0056393
-0.063409;-0.007306
-0.070076;-0.007306
-0.078409;-0.007306
-0.083409;-0.007306
-0.090076;-0.007306
-0.093409;-0.007306
-0.096742;-0.0039727
-0.10008;-0.0039727
-0.10341;-0.002306
-0.10674;-0.002306
-0.11174;-0.0039727
-0.11508;-0.0056393
-0.12008;-0.0056393
-0.12341;-0.007306
-0.12841;-0.007306
-0.13841;-0.007306
-0.14674;-0.007306
-0.15008;-0.007306
-0.15841;-0.0089727
-0.16341;-0.010639
-0.16674;-0.012306
-0.17174;-0.010639
-0.17341;-0.012306
-0.17508;-0.013973
-0.17674;-0.015639
-0.17841;-0.017306
-0.18008;-0.017306
-0.18174;-0.017306
-0.18174;-0.017306
-0.17841;-0.020639
-0.17674;-0.020639
-0.17508;-0.022306
-0.17508;-0.023973
-0.17508;-0.025639
-0.17508;-0.027306
-0.17508;-0.027306
-0.17508;-0.027306
-0.17674;-0.027306
-0.17674;-0.028973
-0.17674;-0.028973
-0.17841;-0.032306
-0.17674;-0.033973
-0.17508;-0.032306
-0.17674;-0.032306
-0.17674;-0.032306
-0.17841;-0.032306
-0.18008;-0.033973
-0.18008;-0.033973
-0.18008;-0.033973
-0.17841;-0.033973
-0.17841;-0.037306
-0.17841;-0.040639
-0.18008;-0.040639
-0.17508;-0.040639
-0.17174;-0.038973
-0.17674;-0.038973
-0.18841;-0.038973
-0.19008;-0.037306
-0.19674;-0.037306
-0.20341;-0.038973
-0.20674;-0.038973
-0.20674;-0.038973
-0.20841;-0.037306
-0.20841;-0.035639
-0.20841;-0.035639
-0.20841;-0.038973
-0.21008;-0.040639
-0.21341;-0.040639
-0.21508;-0.040639
-0.21674;-0.040639
-0.21674;-0.040639
-0.21674;-0.040639
-0.21674;-0.040639
-0.21841;-0.040639
-0.22008;-0.040639
-0.22008;-0.040639
-0.22341;-0.040639
-0.22341;-0.040639
-0.22341;-0.040639
-0.22841;-0.040639
-0.23008;-0.040639
-0.23008;-0.040639
-0.23008;-0.040639
-0.23008;-0.040639
-0.23008;-0.038973
-0.23008;-0.038973
-0.23008;-0.037306
-0.23174;-0.037306
-0.23508;-0.037306
-0.23674;-0.037306
-0.24008;-0.033973
-0.24008;-0.033973
-0.24008;-0.032306
-0.23841;-0.027306
-0.23841;-0.022306
-0.23674;-0.020639
-0.22674;-0.018973
-0.22008;-0.015639
-0.21341;-0.010639
-0.21174;-0.010639
-0.20841;-0.007306
-0.20008;-0.0056393
-0.19174;-0.0039727
-0.18174;-0.002306
-0.17174;-0.00063933
-0.17174;-0.00063933
-0.16841;0.0010273
-0.16674;0.0010273
-0.16674;0.0010273
-0.16674;0.002694
-0.16674;0.0043607
-0.16674;0.0043607
-0.16674;0.0043607
-0.16674;0.0043607
-0.16674;0.0060273
-0.16674;0.0060273
-0.16508;0.0060273
-0.16341;0.0060273
-0.16174;0.0060273
-0.16008;0.007694
-0.16008;0.011027
-0.16008;0.012694
-0.15841;0.012694
-0.15841;0.016027
-0.15841;0.017694
-0.15674;0.019361
-0.15508;0.017694
-0.15508;0.021027
-0.15341;0.022694
-0.15174;0.024361
-0.14674;0.026027
-0.14174;0.027694
-0.14008;0.027694
-0.13841;0.029361
-0.13674;0.029361
-0.13341;0.029361
-0.13008;0.027694
-0.13508;0.031027
-0.13341;0.031027
-0.13341;0.032694
-0.13341;0.034361
-0.13341;0.034361
-0.13341;0.034361
-0.12841;0.037694
-0.12674;0.039361
-0.12508;0.041027
-0.12508;0.042694
-0.12508;0.044361
-0.12008;0.046027
-0.11341;0.047694
-0.11008;0.049361
-0.10674;0.052694
-0.10674;0.052694
-0.10508;0.052694
-0.10508;0.054361
-0.10508;0.057694
-0.10341;0.057694
-0.10008;0.057694
-0.10008;0.061027
-0.10174;0.061027
-0.10174;0.062694
-0.10174;0.064361
-0.10008;0.062694
-0.098409;0.064361
-0.095076;0.069361
-0.091742;0.072694
-0.090076;0.072694
-0.086742;0.074361
-0.083409;0.071027
-0.081742;0.071027
-0.078409;0.072694
-0.078409;0.076027
-0.073409;0.076027
-0.068409;0.076027
-0.061742;0.077694
-0.060076;0.076027
-0.058409;0.0760273
-0.0567423;0.0760273
-0.0517423;0.0743607
-0.048409;0.072694
-0.0417423;0.0710273
-0.033409;0.0693607
-0.028409;0.0693607
-0.0267423;0.067694
-0.0267423;0.0660273
-0.0217423;0.0643607
-0.0200757;0.0643607
-0.0200757;0.0643607
-0.013409;0.062694
-0.00840899;0.062694
-0.00507566;0.0610273
-0.00340899;0.0610273
-0.00174232;0.0610273
-0.00174232;0.0610273
-7.56559e-05;0.0610273
-7.56559e-05;0.0610273
-0.00174232;0.0610273
-0.00174232;0.0610273
-7.56559e-05;0.0610273
-7.56559e-05;0.0610273
-0.00174232;0.0610273
-0.00340899;0.0610273
-7.56559e-05;0.0610273
-7.56559e-05;0.0610273
-7.56559e-05;0.0593607
-0.00174232;0.0593607
-0.00174232;0.0593607
-0.00340899;0.0593607
-0.00507566;0.0593607
-0.00674232;0.0593607
-0.00674232;0.057694
-0.00840899;0.057694
-0.00840899;0.057694
-0.00840899;0.0560273
-0.0100757;0.0560273
-0.00840899;0.0543607
-0.00507566;0.0543607
-0.00340899;0.0543607
-0.00340899;0.0543607
-0.00340899;0.0543607
-7.56559e-05;0.0543607
-0.00174232;0.0543607
-0.00174232;0.0543607
-0.00174232;0.0560273
-0.00174232;0.0560273
-0.00174232;0.0560273
-7.56559e-05;0.057694
-7.56559e-05;0.057694
-7.56559e-05;0.057694
-0.00174232;0.057694
-0.00174232;0.057694
-0.00507566;0.057694
-0.00674232;0.057694
-0.00674232;0.0560273
-0.00840899;0.0543607
-0.00840899;0.0543607
-0.00840899;0.052694
-0.00674232;0.052694
-0.00840899;0.0510273
-0.00840899;0.0510273
-0.00840899;0.0510273
-0.00840899;0.0510273
-0.00840899;0.0510273
-0.00674232;0.0493607
-0.00507566;0.0493607
-0.00507566;0.047694
-0.00674232;0.047694
-0.00507566;0.0460273
-0.00174232;0.0443607
-0.00174232;0.0443607
-7.56559e-05;0.0443607
-0.00174232;0.0443607
-7.56559e-05;0.042694
0.00159101;0.042694
0.00159101;0.042694
0.00159101;0.042694
-7.56559e-05;0.0410273
0.00159101;0.0410273
0.00325768;0.0410273
0.00325768;0.0393607
0.00492434;0.0393607
0.00492434;0.0393607
0.00659101;0.0360273
0.00825768;0.0343607
0.00992434;0.032694
0.011591;0.0310273
0.011591;0.0310273
0.0132577;0.0310273
0.0149243;0.0310273
0.016591;0.0310273
0.0199243;0.0310273
0.021591;0.0310273
0.0232577;0.0293607
0.0199243;0.0293607
0.0132577;0.027694
0.00659101;0.027694
-0.00174232;0.0260273
-0.00674232;0.0260273
-0.0100757;0.0260273
-0.013409;0.0260273
-0.0150757;0.0260273
-0.0167423;0.0243607
-0.0200757;0.0243607
-0.0200757;0.022694
-0.023409;0.022694
-0.0267423;0.022694
-0.0250757;0.022694
-0.0250757;0.022694
-0.0267423;0.022694
-0.0267423;0.022694
-0.023409;0.022694
-0.0250757;0.022694
-0.0250757;0.022694
-0.0250757;0.022694
-0.0250757;0.0210273
-0.0250757;0.0210273
-0.0250757;0.0210273
-0.0267423;0.0193607
-0.028409;0.0193607
-0.028409;0.0193607
-0.033409;0.0193607
-0.033409;0.0193607
-0.0350757;0.0193607
-0.0367423;0.0193607
-0.0367423;0.0193607
-0.0400757;0.0193607
-0.0400757;0.0193607
-0.0400757;0.0193607
-0.038409;0.0193607
-0.0400757;0.0193607
-0.0400757;0.0193607
-0.0400757;0.0193607
-0.038409;0.0193607
-0.038409;0.017694
-0.038409;0.017694
-0.0367423;0.017694
-0.038409;0.017694
-0.0400757;0.017694
-0.038409;0.017694
-0.0350757;0.0193607
-0.0350757;0.0193607
-0.033409;0.0193607
-0.0367423;0.0193607
-0.0367423;0.0193607
-0.0367423;0.0193607
-0.0367423;0.0193607
-0.0367423;0.0193607
-0.0367423;0.0193607
-0.038409;0.0210273
-0.038409;0.0210273
-0.0417423;0.0210273
-0.043409;0.0210273
-0.0450757;0.0210273
-0.043409;0.0210273
-0.043409;0.017694
-0.0450757;0.0160273
-0.0450757;0.0143607
-0.0467423;0.0143607
-0.0467423;0.0143607
-0.0467423;0.012694
-0.0467423;0.0110273
-0.0467423;0.007694
-0.0467423;0.00602733
-0.053409;0.00602733
-0.0550757;0.00602733
-0.0567423;0.00602733
-0.063409;0.007694
-0.0700757;0.007694
-0.0767423;0.007694
-0.078409;0.00936067
-0.0850757;0.00936067
-0.088409;0.007694
-0.093409;0.00602733
-0.098409;0.00602733
-0.101742;0.00602733
-0.110076;0.00602733
-0.113409;0.00602733
-0.121742;0.00602733
-0.128409;0.00602733
-0.133409;0.00602733
-0.136742;0.00602733
-0.140076;0.00602733
-0.141742;0.00602733
-0.145076;0.00436067
-0.146742;0.00602733
-0.150076;0.00602733
-0.150076;0.00602733
-0.153409;0.00602733
-0.155076;0.00602733
-0.155076;0.00602733
-0.156742;0.00602733
-0.160076;0.00602733
-0.165076;0.00602733
-0.168409;0.00602733
-0.170076;0.00602733
-0.171742;0.00602733
-0.171742;0.00602733
-0.171742;0.00602733
-0.175076;0.00602733
-0.175076;0.00602733
-0.176742;0.00602733
-0.178409;0.00602733
-0.180076;0.00602733
-0.183409;0.00602733
-0.186742;0.00602733
-0.188409;0.00602733
-0.190076;0.00602733
-0.190076;0.00602733
-0.193409;0.00602733
-0.191742;0.00602733
-0.190076;0.00602733
-0.191742;0.00602733
-0.191742;0.00602733
-0.191742;0.00602733
-0.190076;0.00602733
-0.190076;0.00602733
-0.190076;0.00602733
-0.188409;0.00602733
-0.186742;0.007694
-0.181742;0.007694
-0.180076;0.00936067
